subj_idx,rank,control_1,context_1,epoch,rt,mood,response,feedback,split_by,q_init,trial,trial_in_block,fmood
185,3,5,-3,epoc1,1.185,-1,0,1,0,0.5,71,11,med
185,3,5,-3,epoc1,1.118,-1,0,0,0,0.5,72,12,med
185,3,5,-3,epoc1,1.256,-1,0,0,0,0.5,73,13,med
185,3,5,-3,epoc1,1.07,-1,0,0,0,0.5,74,14,med
185,3,5,-3,epoc1,1.327,-1,0,0,0,0.5,75,15,med
185,3,5,-3,epoc2,1.063,-1,0,1,0,0.5,76,16,med
185,3,5,-3,epoc2,1.14,-1,0,1,0,0.5,77,17,med
185,3,5,-3,epoc2,0.97,-1,0,1,0,0.5,78,18,med
185,3,5,-3,epoc2,1.06,-1,0,1,0,0.5,79,19,med
185,3,5,-3,epoc2,1.713,-1,0,0,0,0.5,80,20,med
185,3,5,-3,epoc2,0.777,-1,0,0,0,0.5,81,21,med
185,3,5,-3,epoc2,1.436,-1,0,1,0,0.5,82,22,med
185,3,5,-3,epoc2,0.796,-1,0,1,0,0.5,83,23,med
185,3,5,-3,epoc2,1.021,-1,0,1,0,0.5,84,24,med
185,3,5,-3,epoc2,1.495,-1,0,1,0,0.5,85,25,med
185,3,5,-3,epoc2,1.357,-1,0,1,0,0.5,86,26,med
185,3,5,-3,epoc2,0.95,-1,0,1,0,0.5,87,27,med
185,3,5,-3,epoc2,0.784,-1,0,0,0,0.5,88,28,med
185,3,5,-3,epoc2,2.028,-1,0,1,0,0.5,89,29,med
185,3,5,-3,epoc2,0.941,-1,1,0,0,0.5,90,30,med
185,4,3,30,epoc1,1.861,4,1,0,0,0.5,91,1,med
185,4,3,30,epoc1,1.872,4,0,0,0,0.5,92,2,med
185,4,3,30,epoc1,2.079,4,1,0,0,0.5,93,3,med
185,4,3,30,epoc1,2.051,4,0,0,0,0.5,94,4,med
185,4,3,30,epoc1,2.118,4,1,1,0,0.5,95,5,med
185,4,3,30,epoc1,0.759,4,1,1,0,0.5,96,6,med
185,4,3,30,epoc1,1.126,4,1,1,0,0.5,97,7,med
185,4,3,30,epoc1,1.238,4,1,1,0,0.5,98,8,med
185,4,3,30,epoc1,1.183,4,1,1,0,0.5,99,9,med
185,4,3,30,epoc1,0.777,4,1,1,0,0.5,100,10,med
185,4,3,30,epoc1,1.402,4,1,1,0,0.5,101,11,med
185,4,3,30,epoc1,1.299,4,1,1,0,0.5,102,12,med
185,4,3,30,epoc1,1.256,4,1,1,0,0.5,103,13,med
185,4,3,30,epoc1,0.962,4,1,0,0,0.5,104,14,med
185,4,3,30,epoc1,3.62,4,0,0,0,0.5,105,15,med
185,4,3,30,epoc2,1.708,4,1,0,0,0.5,106,16,med
185,4,3,30,epoc2,1.079,4,1,0,0,0.5,107,17,med
185,4,3,30,epoc2,5.492,4,1,1,0,0.5,108,18,med
185,4,3,30,epoc2,2.148,4,1,0,0,0.5,109,19,med
185,4,3,30,epoc2,1.57,4,0,1,0,0.5,110,20,med
185,4,3,30,epoc2,1.274,4,1,1,0,0.5,111,21,med
185,4,3,30,epoc2,1.671,4,1,0,0,0.5,112,22,med
185,4,3,30,epoc2,1.22,4,0,1,0,0.5,113,23,med
185,4,3,30,epoc2,5.449,4,0,1,0,0.5,114,24,med
185,4,3,30,epoc2,1.414,4,0,1,0,0.5,115,25,med
185,4,3,30,epoc2,1.607,4,0,1,0,0.5,116,26,med
185,4,3,30,epoc2,3.052,4,0,0,0,0.5,117,27,med
185,4,3,30,epoc2,1.418,4,1,0,0,0.5,118,28,med
185,4,3,30,epoc2,1.338,4,0,1,0,0.5,119,29,med
185,4,3,30,epoc2,1.114,4,1,0,0,0.5,120,30,med
186,1,4,21,epoc1,6.181,5,1,1,0,0.5,1,1,med
186,1,4,21,epoc1,15,5,1,1,0,0.5,2,2,med
186,1,4,21,epoc1,4.768,5,1,1,0,0.5,3,3,med
186,1,4,21,epoc1,0.695,5,0,0,0,0.5,4,4,med
186,1,4,21,epoc1,1.393,5,1,0,0,0.5,5,5,med
186,1,4,21,epoc1,5.173,5,1,1,0,0.5,6,6,med
186,1,4,21,epoc1,2.272,5,1,1,0,0.5,7,7,med
186,1,4,21,epoc1,1.269,5,1,0,0,0.5,8,8,med
186,1,4,21,epoc1,4.043,5,1,1,0,0.5,9,9,med
186,1,4,21,epoc1,4.38,5,1,1,0,0.5,10,10,med
186,1,4,21,epoc1,1.089,5,1,1,0,0.5,11,11,med
186,1,4,21,epoc1,2.653,5,1,1,0,0.5,12,12,med
186,1,4,21,epoc1,0.974,5,1,0,0,0.5,13,13,med
186,1,4,21,epoc1,2.584,5,0,0,0,0.5,14,14,med
186,1,4,21,epoc1,1.138,5,1,1,0,0.5,15,15,med
186,1,4,21,epoc2,1.087,5,1,0,0,0.5,16,16,med
186,1,4,21,epoc2,1.31,5,1,0,0,0.5,17,17,med
186,1,4,21,epoc2,9.053,5,0,1,0,0.5,18,18,med
186,1,4,21,epoc2,0.979,5,0,1,0,0.5,19,19,med
186,1,4,21,epoc2,0.737,5,0,1,0,0.5,20,20,med
186,1,4,21,epoc2,0.472,5,0,1,0,0.5,21,21,med
186,1,4,21,epoc2,1.928,5,1,0,0,0.5,22,22,med
186,1,4,21,epoc2,0.53,5,0,1,0,0.5,23,23,med
186,1,4,21,epoc2,0.652,5,1,0,0,0.5,24,24,med
186,1,4,21,epoc2,1.063,5,1,1,0,0.5,25,25,med
186,1,4,21,epoc2,0.586,5,1,0,0,0.5,26,26,med
186,1,4,21,epoc2,0.534,5,1,1,0,0.5,27,27,med
186,1,4,21,epoc2,1.075,5,1,0,0,0.5,28,28,med
186,1,4,21,epoc2,0.927,5,1,0,0,0.5,29,29,med
186,1,4,21,epoc2,0.779,5,1,1,0,0.5,30,30,med
186,2,3,50,epoc1,12.676,16,1,1,0,0.5,31,1,high
186,2,3,50,epoc1,1.248,16,1,1,0,0.5,32,2,high
186,2,3,50,epoc1,0.975,16,1,1,0,0.5,33,3,high
186,2,3,50,epoc1,0.717,16,1,1,0,0.5,34,4,high
186,2,3,50,epoc1,1.809,16,1,0,0,0.5,35,5,high
186,2,3,50,epoc1,1.37,16,0,0,0,0.5,36,6,high
186,2,3,50,epoc1,2.037,16,1,1,0,0.5,37,7,high
186,2,3,50,epoc1,1.307,16,1,0,0,0.5,38,8,high
186,2,3,50,epoc1,3.734,16,1,1,0,0.5,39,9,high
186,2,3,50,epoc1,1.683,16,1,1,0,0.5,40,10,high
186,2,3,50,epoc1,0.708,16,1,1,0,0.5,41,11,high
186,2,3,50,epoc1,1.985,16,1,1,0,0.5,42,12,high
186,2,3,50,epoc1,1.83,16,1,1,0,0.5,43,13,high
186,2,3,50,epoc1,2.501,16,1,0,0,0.5,44,14,high
186,2,3,50,epoc1,6.131,16,1,1,0,0.5,45,15,high
186,2,3,50,epoc2,7.843,16,1,0,0,0.5,46,16,high
186,2,3,50,epoc2,13.739,16,1,0,0,0.5,47,17,high
186,2,3,50,epoc2,0.948,16,1,1,0,0.5,48,18,high
186,2,3,50,epoc2,0.932,16,1,0,0,0.5,49,19,high
186,2,3,50,epoc2,1.346,16,1,1,0,0.5,50,20,high
186,2,3,50,epoc2,1.998,16,0,0,0,0.5,51,21,high
186,2,3,50,epoc2,1.732,16,1,0,0,0.5,52,22,high
186,2,3,50,epoc2,1.272,16,0,1,0,0.5,53,23,high
186,2,3,50,epoc2,2.038,16,1,0,0,0.5,54,24,high
186,2,3,50,epoc2,2.376,16,0,1,0,0.5,55,25,high
186,2,3,50,epoc2,1.788,16,0,1,0,0.5,56,26,high
186,2,3,50,epoc2,1.315,16,0,1,0,0.5,57,27,high
186,2,3,50,epoc2,0.935,16,1,0,0,0.5,58,28,high
186,2,3,50,epoc2,1.375,16,0,1,0,0.5,59,29,high
186,2,3,50,epoc2,0.761,16,0,1,0,0.5,60,30,high
186,3,4,50,epoc1,2.529,0,1,0,0,0.5,61,1,med
186,3,4,50,epoc1,1.482,0,0,0,0,0.5,62,2,med
186,3,4,50,epoc1,1.501,0,1,0,0,0.5,63,3,med
186,3,4,50,epoc1,1.154,0,1,1,0,0.5,64,4,med
186,3,4,50,epoc1,1.052,0,1,0,0,0.5,65,5,med
186,3,4,50,epoc1,1.398,0,1,1,0,0.5,66,6,med
186,3,4,50,epoc1,1.264,0,1,1,0,0.5,67,7,med
186,3,4,50,epoc1,0.971,0,1,1,0,0.5,68,8,med
186,3,4,50,epoc1,1.581,0,1,1,0,0.5,69,9,med
186,3,4,50,epoc1,1.077,0,1,1,0,0.5,70,10,med
186,3,4,50,epoc1,1.187,0,1,1,0,0.5,71,11,med
186,3,4,50,epoc1,0.979,0,1,1,0,0.5,72,12,med
186,3,4,50,epoc1,1.096,0,1,1,0,0.5,73,13,med
186,3,4,50,epoc1,0.797,0,1,1,0,0.5,74,14,med
186,3,4,50,epoc1,0.802,0,1,1,0,0.5,75,15,med
186,3,4,50,epoc2,1.062,0,1,0,0,0.5,76,16,med
186,3,4,50,epoc2,1.062,0,1,0,0,0.5,77,17,med
186,3,4,50,epoc2,0.939,0,1,1,0,0.5,78,18,med
186,3,4,50,epoc2,0.983,0,1,0,0,0.5,79,19,med
186,3,4,50,epoc2,0.786,0,1,0,0,0.5,80,20,med
186,3,4,50,epoc2,0.728,0,1,0,0,0.5,81,21,med
186,3,4,50,epoc2,0.721,0,1,0,0,0.5,82,22,med
186,3,4,50,epoc2,1.174,0,0,0,0,0.5,83,23,med
186,3,4,50,epoc2,0.727,0,1,0,0,0.5,84,24,med
186,3,4,50,epoc2,0.671,0,1,0,0,0.5,85,25,med
186,3,4,50,epoc2,1.157,0,0,1,0,0.5,86,26,med
186,3,4,50,epoc2,0.805,0,0,1,0,0.5,87,27,med
186,3,4,50,epoc2,1.256,0,1,0,0,0.5,88,28,med
186,3,4,50,epoc2,0.861,0,0,0,0,0.5,89,29,med
186,3,4,50,epoc2,0.672,0,0,1,0,0.5,90,30,med
186,4,4,50,epoc1,4.688,36,1,0,0,0.5,91,1,high
186,4,4,50,epoc1,0.628,36,1,1,0,0.5,92,2,high
186,4,4,50,epoc1,0.905,36,1,1,0,0.5,93,3,high
186,4,4,50,epoc1,0.779,36,1,1,0,0.5,94,4,high
186,4,4,50,epoc1,0.471,36,0,0,0,0.5,95,5,high
186,4,4,50,epoc1,0.527,36,0,1,0,0.5,96,6,high
186,4,4,50,epoc1,1.064,36,0,0,0,0.5,97,7,high
186,4,4,50,epoc1,1.253,36,1,1,0,0.5,98,8,high
186,4,4,50,epoc1,0.948,36,1,1,0,0.5,99,9,high
186,4,4,50,epoc1,0.985,36,1,1,0,0.5,100,10,high
186,4,4,50,epoc1,1.006,36,1,1,0,0.5,101,11,high
186,4,4,50,epoc1,0.902,36,1,1,0,0.5,102,12,high
186,4,4,50,epoc1,0.982,36,1,1,0,0.5,103,13,high
186,4,4,50,epoc1,1.293,36,1,0,0,0.5,104,14,high
186,4,4,50,epoc1,1.08,36,1,1,0,0.5,105,15,high
186,4,4,50,epoc2,0.736,36,1,0,0,0.5,106,16,high
186,4,4,50,epoc2,0.86,36,1,0,0,0.5,107,17,high
186,4,4,50,epoc2,0.978,36,1,1,0,0.5,108,18,high
186,4,4,50,epoc2,0.828,36,1,0,0,0.5,109,19,high
186,4,4,50,epoc2,0.763,36,1,0,0,0.5,110,20,high
186,4,4,50,epoc2,1.365,36,1,0,0,0.5,111,21,high
186,4,4,50,epoc2,1.031,36,1,1,0,0.5,112,22,high
186,4,4,50,epoc2,0.83,36,1,1,0,0.5,113,23,high
186,4,4,50,epoc2,0.884,36,0,1,0,0.5,114,24,high
186,4,4,50,epoc2,0.909,36,0,1,0,0.5,115,25,high
186,4,4,50,epoc2,0.897,36,0,1,0,0.5,116,26,high
186,4,4,50,epoc2,1.083,36,0,1,0,0.5,117,27,high
186,4,4,50,epoc2,7.555,36,1,0,0,0.5,118,28,high
186,4,4,50,epoc2,3.122,36,0,1,0,0.5,119,29,high
186,4,4,50,epoc2,0.905,36,1,0,0,0.5,120,30,high
186,5,5,50,epoc1,15,50,1,0,0,0.5,121,1,high
186,5,5,50,epoc1,1.365,50,0,0,0,0.5,122,2,high
186,5,5,50,epoc1,0.992,50,1,1,0,0.5,123,3,high
186,5,5,50,epoc1,1.273,50,1,0,0,0.5,124,4,high
186,5,5,50,epoc1,2.015,50,1,1,0,0.5,125,5,high
186,5,5,50,epoc1,1.593,50,1,1,0,0.5,126,6,high
186,5,5,50,epoc1,1.034,50,1,1,0,0.5,127,7,high
186,5,5,50,epoc1,1.521,50,1,1,0,0.5,128,8,high
186,5,5,50,epoc1,1.3,50,1,1,0,0.5,129,9,high
186,5,5,50,epoc1,2.634,50,1,1,0,0.5,130,10,high
186,5,5,50,epoc1,1.387,50,1,1,0,0.5,131,11,high
186,5,5,50,epoc1,2.079,50,1,1,0,0.5,132,12,high
186,5,5,50,epoc1,1.42,50,1,0,0,0.5,133,13,high
186,5,5,50,epoc1,1.591,50,1,1,0,0.5,134,14,high
186,5,5,50,epoc1,1.251,50,1,1,0,0.5,135,15,high
186,5,5,50,epoc2,0.912,50,0,1,0,0.5,136,16,high
186,5,5,50,epoc2,2.127,50,1,0,0,0.5,137,17,high
186,5,5,50,epoc2,0.893,50,1,0,0,0.5,138,18,high
186,5,5,50,epoc2,0.75,50,1,0,0,0.5,139,19,high
186,5,5,50,epoc2,1.195,50,1,0,0,0.5,140,20,high
186,5,5,50,epoc2,1.009,50,0,1,0,0.5,141,21,high
186,5,5,50,epoc2,1.215,50,0,1,0,0.5,142,22,high
186,5,5,50,epoc2,1.377,50,0,1,0,0.5,143,23,high
186,5,5,50,epoc2,1.128,50,0,0,0,0.5,144,24,high
186,5,5,50,epoc2,1.217,50,1,0,0,0.5,145,25,high
186,5,5,50,epoc2,0.6,50,0,0,0,0.5,146,26,high
186,5,5,50,epoc2,1.164,50,1,0,0,0.5,147,27,high
186,5,5,50,epoc2,1.401,50,1,1,0,0.5,148,28,high
186,5,5,50,epoc2,1.993,50,1,0,0,0.5,149,29,high
186,5,5,50,epoc2,1.069,50,1,0,0,0.5,150,30,high
187,1,2,-33,epoc1,5.054,-22,0,1,0,0.5,1,1,low
187,1,2,-33,epoc1,4.291,-22,0,0,0,0.5,2,2,low
187,1,2,-33,epoc1,1.973,-22,1,1,0,0.5,3,3,low
187,1,2,-33,epoc1,0.877,-22,1,0,0,0.5,4,4,low
187,1,2,-33,epoc1,2.295,-22,1,1,0,0.5,5,5,low
187,1,2,-33,epoc1,0.665,-22,0,0,0,0.5,6,6,low
187,1,2,-33,epoc1,1.245,-22,1,1,0,0.5,7,7,low
187,1,2,-33,epoc1,3.589,-22,1,1,0,0.5,8,8,low
187,1,2,-33,epoc1,4.123,-22,1,1,0,0.5,9,9,low
187,1,2,-33,epoc1,4.1,-22,0,0,0,0.5,10,10,low
187,1,2,-33,epoc1,5.226,-22,1,1,0,0.5,11,11,low
187,1,2,-33,epoc1,1.459,-22,0,0,0,0.5,12,12,low
187,1,2,-33,epoc1,2.028,-22,0,1,0,0.5,13,13,low
187,1,2,-33,epoc1,1.367,-22,1,1,0,0.5,14,14,low
187,1,2,-33,epoc1,0.778,-22,0,0,0,0.5,15,15,low
187,1,2,-33,epoc2,1.163,-22,0,1,0,0.5,16,16,low
187,1,2,-33,epoc2,1.324,-22,1,0,0,0.5,17,17,low
187,1,2,-33,epoc2,2.824,-22,0,0,0,0.5,18,18,low
187,1,2,-33,epoc2,0.67,-22,0,1,0,0.5,19,19,low
187,1,2,-33,epoc2,0.953,-22,1,0,0,0.5,20,20,low
187,1,2,-33,epoc2,0.808,-22,1,0,0,0.5,21,21,low
187,1,2,-33,epoc2,0.726,-22,0,1,0,0.5,22,22,low
187,1,2,-33,epoc2,0.606,-22,1,0,0,0.5,23,23,low
187,1,2,-33,epoc2,0.76,-22,0,1,0,0.5,24,24,low
187,1,2,-33,epoc2,0.643,-22,0,0,0,0.5,25,25,low
187,1,2,-33,epoc2,0.578,-22,0,1,0,0.5,26,26,low
187,1,2,-33,epoc2,0.608,-22,0,0,0,0.5,27,27,low
187,1,2,-33,epoc2,0.641,-22,1,0,0,0.5,28,28,low
187,1,2,-33,epoc2,0.608,-22,1,0,0,0.5,29,29,low
187,1,2,-33,epoc2,0.708,-22,0,1,0,0.5,30,30,low
187,2,5,50,epoc1,2.798,50,1,1,0,0.5,31,1,high
187,2,5,50,epoc1,0.851,50,0,0,0,0.5,32,2,high
187,2,5,50,epoc1,1.01,50,0,0,0,0.5,33,3,high
187,2,5,50,epoc1,2.14,50,1,0,0,0.5,34,4,high
187,2,5,50,epoc1,0.58,50,0,0,0,0.5,35,5,high
187,2,5,50,epoc1,2.403,50,1,1,0,0.5,36,6,high
187,2,5,50,epoc1,0.791,50,1,1,0,0.5,37,7,high
187,2,5,50,epoc1,0.611,50,0,0,0,0.5,38,8,high
187,2,5,50,epoc1,2.708,50,1,1,0,0.5,39,9,high
187,2,5,50,epoc1,0.775,50,0,0,0,0.5,40,10,high
187,2,5,50,epoc1,2.076,50,1,0,0,0.5,41,11,high
187,2,5,50,epoc1,3.058,50,1,1,0,0.5,42,12,high
187,2,5,50,epoc1,1.392,50,1,1,0,0.5,43,13,high
187,2,5,50,epoc1,2.956,50,1,0,0,0.5,44,14,high
187,2,5,50,epoc1,1.607,50,1,1,0,0.5,45,15,high
187,2,5,50,epoc2,3.488,50,1,0,0,0.5,46,16,high
187,2,5,50,epoc2,1.306,50,1,0,0,0.5,47,17,high
187,2,5,50,epoc2,2.061,50,1,0,0,0.5,48,18,high
187,2,5,50,epoc2,2.471,50,1,1,0,0.5,49,19,high
187,2,5,50,epoc2,2.224,50,1,0,0,0.5,50,20,high
187,2,5,50,epoc2,2.891,50,1,0,0,0.5,51,21,high
187,2,5,50,epoc2,1.726,50,1,0,0,0.5,52,22,high
187,2,5,50,epoc2,1.509,50,1,1,0,0.5,53,23,high
187,2,5,50,epoc2,2.81,50,1,0,0,0.5,54,24,high
187,2,5,50,epoc2,1.824,50,1,0,0,0.5,55,25,high
187,2,5,50,epoc2,1.894,50,1,0,0,0.5,56,26,high
187,2,5,50,epoc2,1.958,50,1,0,0,0.5,57,27,high
187,2,5,50,epoc2,1.187,50,0,1,0,0.5,58,28,high
187,2,5,50,epoc2,0.843,50,1,0,0,0.5,59,29,high
187,2,5,50,epoc2,0.995,50,1,1,0,0.5,60,30,high
187,3,4,27,epoc1,5.752,42,1,1,0,0.5,61,1,high
187,3,4,33,epoc1,3.973,44,1,1,0,0.5,62,1,high
187,3,4,27,epoc1,2.906,42,1,1,0,0.5,63,2,high
187,3,4,33,epoc1,2.101,44,1,0,0,0.5,64,2,high
187,3,4,27,epoc1,4.572,42,1,1,0,0.5,65,3,high
187,3,4,33,epoc1,1.296,44,0,0,0,0.5,66,3,high
187,3,4,27,epoc1,4.662,42,1,1,0,0.5,67,4,high
187,3,4,33,epoc1,1.007,44,1,1,0,0.5,68,4,high
187,3,4,27,epoc1,2.957,42,1,1,0,0.5,69,5,high
187,3,4,33,epoc1,1.724,44,1,1,0,0.5,70,5,high
187,3,4,27,epoc1,2.087,42,1,1,0,0.5,71,6,high
187,3,4,33,epoc1,0.875,44,1,1,0,0.5,72,6,high
187,3,4,27,epoc1,2.023,42,1,1,0,0.5,73,7,high
187,3,4,33,epoc1,1.093,44,1,0,0,0.5,74,7,high
187,3,4,27,epoc1,2.274,42,0,0,0,0.5,75,8,high
187,3,4,33,epoc1,1.721,44,0,0,0,0.5,76,8,high
187,3,4,27,epoc1,1.858,42,1,1,0,0.5,77,9,high
187,3,4,33,epoc1,1.656,44,1,1,0,0.5,78,9,high
187,3,4,27,epoc1,2.256,42,1,0,0,0.5,79,10,high
187,3,4,33,epoc1,1.14,44,1,0,0,0.5,80,10,high
187,3,4,27,epoc1,1.19,42,0,1,0,0.5,81,11,high
187,3,4,33,epoc1,1.76,44,0,0,0,0.5,82,11,high
187,3,4,27,epoc1,2.124,42,0,0,0,0.5,83,12,high
187,3,4,33,epoc1,2.06,44,1,1,0,0.5,84,12,high
187,3,4,27,epoc1,3.324,42,1,1,0,0.5,85,13,high
187,3,4,33,epoc1,1.622,44,1,1,0,0.5,86,13,high
187,3,4,27,epoc1,1.763,42,1,1,0,0.5,87,14,high
187,3,4,33,epoc1,0.91,44,1,1,0,0.5,88,14,high
187,3,4,27,epoc1,1.74,42,1,0,0,0.5,89,15,high
187,3,4,33,epoc1,2.026,44,1,1,0,0.5,90,15,high
187,3,4,27,epoc2,1.269,42,0,1,0,0.5,91,16,high
187,3,4,33,epoc2,1.572,44,1,0,0,0.5,92,16,high
187,3,4,27,epoc2,3.572,42,0,1,0,0.5,93,17,high
187,3,4,33,epoc2,1.591,44,0,1,0,0.5,94,17,high
187,3,4,27,epoc2,1.607,42,0,1,0,0.5,95,18,high
187,3,4,33,epoc2,1.705,44,0,1,0,0.5,96,18,high
187,3,4,27,epoc2,1.907,42,0,1,0,0.5,97,19,high
187,3,4,33,epoc2,1.041,44,0,1,0,0.5,98,19,high
187,3,4,27,epoc2,1.69,42,0,0,0,0.5,99,20,high
187,3,4,33,epoc2,1.941,44,0,1,0,0.5,100,20,high
187,3,4,27,epoc2,2.889,42,1,0,0,0.5,101,21,high
187,3,4,33,epoc2,0.959,44,0,0,0,0.5,102,21,high
187,3,4,27,epoc2,1.909,42,0,1,0,0.5,103,22,high
187,3,4,33,epoc2,1.61,44,1,0,0,0.5,104,22,high
187,3,4,27,epoc2,4.689,42,1,1,0,0.5,105,23,high
187,3,4,33,epoc2,1.208,44,0,1,0,0.5,106,23,high
187,3,4,27,epoc2,2.094,42,1,0,0,0.5,107,24,high
187,3,4,33,epoc2,1.968,44,0,1,0,0.5,108,24,high
187,3,4,27,epoc2,1.441,42,0,1,0,0.5,109,25,high
187,3,4,33,epoc2,0.91,44,0,1,0,0.5,110,25,high
187,3,4,27,epoc2,2.287,42,0,1,0,0.5,111,26,high
187,3,4,33,epoc2,0.993,44,0,1,0,0.5,112,26,high
187,3,4,27,epoc2,1.007,42,0,0,0,0.5,113,27,high
187,3,4,33,epoc2,1.493,44,0,1,0,0.5,114,27,high
187,3,4,27,epoc2,1.057,42,1,0,0,0.5,115,28,high
187,3,4,33,epoc2,2.709,44,0,0,0,0.5,116,28,high
187,3,4,27,epoc2,1.972,42,0,1,0,0.5,117,29,high
187,3,4,33,epoc2,1.305,44,1,0,0,0.5,118,29,high
187,3,4,27,epoc2,2.34,42,0,1,0,0.5,119,30,high
187,3,4,33,epoc2,1.209,44,0,0,0,0.5,120,30,high
188,1,4,25,epoc1,8.511,30,1,1,0,0.5,1,1,high
188,1,4,25,epoc1,15,30,1,0,0,0.5,2,2,high
188,1,4,25,epoc1,15,30,1,1,0,0.5,3,3,high
188,1,4,25,epoc1,7.324,30,1,1,0,0.5,4,4,high
188,1,4,25,epoc1,3.083,30,1,0,0,0.5,5,5,high
188,1,4,25,epoc1,15,30,0,0,0,0.5,6,6,high
188,1,4,25,epoc1,6.374,30,1,1,0,0.5,7,7,high
188,1,4,25,epoc1,6.641,30,1,1,0,0.5,8,8,high
188,1,4,25,epoc1,3.065,30,1,1,0,0.5,9,9,high
188,1,4,25,epoc1,2.072,30,1,1,0,0.5,10,10,high
188,1,4,25,epoc1,5.914,30,1,1,0,0.5,11,11,high
188,1,4,25,epoc1,15,30,1,1,0,0.5,12,12,high
188,1,4,25,epoc1,15,30,1,1,0,0.5,13,13,high
188,1,4,25,epoc1,1.904,30,1,1,0,0.5,14,14,high
188,1,4,25,epoc1,2.835,30,0,1,0,0.5,15,15,high
188,1,4,25,epoc2,5.605,30,1,1,0,0.5,16,16,high
188,1,4,25,epoc2,4.556,30,1,1,0,0.5,17,17,high
188,1,4,25,epoc2,2.174,30,1,0,0,0.5,18,18,high
188,1,4,25,epoc2,2.427,30,1,0,0,0.5,19,19,high
188,1,4,25,epoc2,3.155,30,0,1,0,0.5,20,20,high
188,1,4,25,epoc2,10.428,30,1,0,0,0.5,21,21,high
188,1,4,25,epoc2,1.935,30,0,1,0,0.5,22,22,high
188,1,4,25,epoc2,5.287,30,0,1,0,0.5,23,23,high
188,1,4,25,epoc2,15,30,1,0,0,0.5,24,24,high
188,1,4,25,epoc2,1.158,30,0,1,0,0.5,25,25,high
188,1,4,25,epoc2,0.905,30,0,1,0,0.5,26,26,high
188,1,4,25,epoc2,2.341,30,0,1,0,0.5,27,27,high
188,1,4,25,epoc2,2.832,30,0,1,0,0.5,28,28,high
188,1,4,25,epoc2,2.308,30,1,1,0,0.5,29,29,high
188,1,4,25,epoc2,1.922,30,1,0,0,0.5,30,30,high
188,2,5,10,epoc1,8.005,0,0,0,0,0.5,31,1,med
188,2,5,10,epoc1,15,0,0,1,0,0.5,32,2,med
188,2,5,10,epoc1,5.721,0,0,0,0,0.5,33,3,med
188,2,5,10,epoc1,2.636,0,1,1,0,0.5,34,4,med
188,2,5,10,epoc1,9.543,0,0,0,0,0.5,35,5,med
188,2,5,10,epoc1,4.166,0,1,1,0,0.5,36,6,med
188,2,5,10,epoc1,4.557,0,0,0,0,0.5,37,7,med
188,2,5,10,epoc1,3.202,0,0,0,0,0.5,38,8,med
188,2,5,10,epoc1,1.349,0,0,0,0,0.5,39,9,med
188,2,5,10,epoc1,3.783,0,1,1,0,0.5,40,10,med
188,2,5,10,epoc1,1.683,0,1,1,0,0.5,41,11,med
188,2,5,10,epoc1,3.357,0,1,1,0,0.5,42,12,med
188,2,5,10,epoc1,2.492,0,1,0,0,0.5,43,13,med
188,2,5,10,epoc1,3.505,0,1,0,0,0.5,44,14,med
188,2,5,10,epoc1,0.576,0,0,0,0,0.5,45,15,med
188,2,5,10,epoc2,0.841,0,0,1,0,0.5,46,16,med
188,2,5,10,epoc2,5.339,0,0,1,0,0.5,47,17,med
188,2,5,10,epoc2,7.169,0,1,0,0,0.5,48,18,med
188,2,5,10,epoc2,1.847,0,1,0,0,0.5,49,19,med
188,2,5,10,epoc2,0.814,0,1,1,0,0.5,50,20,med
188,2,5,10,epoc2,1.216,0,1,0,0,0.5,51,21,med
188,2,5,10,epoc2,5.579,0,1,0,0,0.5,52,22,med
188,2,5,10,epoc2,1.379,0,0,1,0,0.5,53,23,med
188,2,5,10,epoc2,3.315,0,1,0,0,0.5,54,24,med
188,2,5,10,epoc2,3.679,0,0,1,0,0.5,55,25,med
188,2,5,10,epoc2,2.068,0,0,1,0,0.5,56,26,med
188,2,5,10,epoc2,1.162,0,0,1,0,0.5,57,27,med
188,2,5,10,epoc2,1.014,0,0,0,0,0.5,58,28,med
188,2,5,10,epoc2,4.416,0,0,1,0,0.5,59,29,med
188,2,5,10,epoc2,2.841,0,0,0,0,0.5,60,30,med
188,3,4,27,epoc1,4.239,7,1,1,0,0.5,61,1,med
188,3,4,27,epoc1,3.343,7,1,0,0,0.5,62,2,med
188,3,4,27,epoc1,0.999,7,0,0,0,0.5,63,3,med
188,3,4,27,epoc1,3.72,7,1,1,0,0.5,64,4,med
188,3,4,27,epoc1,3.285,7,1,1,0,0.5,65,5,med
188,3,4,27,epoc1,13.869,7,1,1,0,0.5,66,6,med
188,3,4,27,epoc1,9.918,7,1,1,0,0.5,67,7,med
188,3,4,27,epoc1,4.023,7,1,1,0,0.5,68,8,med
188,3,4,27,epoc1,1.533,7,0,0,0,0.5,69,9,med
188,3,4,27,epoc1,0.738,7,1,0,0,0.5,70,10,med
188,3,4,27,epoc1,2.621,7,1,0,0,0.5,71,11,med
188,3,4,27,epoc1,2.565,7,0,0,0,0.5,72,12,med
188,3,4,27,epoc1,2.681,7,1,1,0,0.5,73,13,med
188,3,4,27,epoc1,14.501,7,1,1,0,0.5,74,14,med
188,3,4,27,epoc1,2.134,7,1,1,0,0.5,75,15,med
188,3,4,27,epoc2,1.493,7,1,0,0,0.5,76,16,med
